Season,Round,Circuit,Driver,Constructor,Laps,AvgLapTime,PitLaneTimeLoss,TireCompounds,TrackTemp,AirTemp,Humidity,WindSpeed,RainProbability,DriverAggressiveness,CurrentTireCondition,CompetitorPitStop,SafetyCarEvent,StrategyOutcome
1951,1,Circuit Bremgarten,Louis Rosier,Talbot-Lago,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,Philippe Étancelin,Talbot-Lago,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,Rudi Fischer,Ferrari,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,Harry Schell,Maserati,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,Johnny Claes,Talbot-Lago,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,Guy Mairesse,Talbot-Lago,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,Peter Whitehead,Ferrari,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,Henri Louveau,Talbot-Lago,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,George Abecassis,HWM,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,Yves Cabantous,Talbot-Lago,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,Luigi Villoresi,Ferrari,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,José Froilán González,Talbot-Lago,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,1,Circuit Bremgarten,Peter Hirt,Veritas,42,95.37690517449313,24.086376964289386,"['Soft', 'Medium', 'Hard']",33.96619533262251,19.14301611384278,76.58822178188677,0.31128595554668403,46.2811436848098,4.443025987858698,Fair,0,0,
1951,2,Indianapolis Motor Speedway,Lee Wallard,Kurtis Kraft,200,94.92386463566856,24.30037843145105,"['Soft', 'Medium', 'Hard']",33.78924829503818,28.5770221705419,79.61250090513037,1.9130074656558693,58.30686145485807,2.362368920934703,Fair,0,1,
1951,2,Indianapolis Motor Speedway,Mike Nazaruk,Kurtis Kraft,200,94.92386463566856,24.30037843145105,"['Soft', 'Medium', 'Hard']",33.78924829503818,28.5770221705419,79.61250090513037,1.9130074656558693,58.30686145485807,2.362368920934703,Fair,0,1,
1951,2,Indianapolis Motor Speedway,Jack McGrath,Kurtis Kraft,200,94.92386463566856,24.30037843145105,"['Soft', 'Medium', 'Hard']",33.78924829503818,28.5770221705419,79.61250090513037,1.9130074656558693,58.30686145485807,2.362368920934703,Fair,0,1,
1951,2,Indianapolis Motor Speedway,Manny Ayulo,Kurtis Kraft,200,94.92386463566856,24.30037843145105,"['Soft', 'Medium', 'Hard']",33.78924829503818,28.5770221705419,79.61250090513037,1.9130074656558693,58.30686145485807,2.362368920934703,Fair,0,1,
1951,2,Indianapolis Motor Speedway,Andy Linden,Sherman,200,94.92386463566856,24.30037843145105,"['Soft', 'Medium', 'Hard']",33.78924829503818,28.5770221705419,79.61250090513037,1.9130074656558693,58.30686145485807,2.362368920934703,Fair,0,1,
1951,2,Indianapolis Motor Speedway,Bobby Ball,Schroeder,200,94.92386463566856,24.30037843145105,"['Soft', 'Medium', 'Hard']",33.78924829503818,28.5770221705419,79.61250090513037,1.9130074656558693,58.30686145485807,2.362368920934703,Fair,0,1,
1951,2,Indianapolis Motor Speedway,Henry Banks,Moore,200,94.92386463566856,24.30037843145105,"['Soft', 'Medium', 'Hard']",33.78924829503818,28.5770221705419,79.61250090513037,1.9130074656558693,58.30686145485807,2.362368920934703,Fair,0,1,
1951,2,Indianapolis Motor Speedway,Carl Forberg,Kurtis Kraft,200,94.92386463566856,24.30037843145105,"['Soft', 'Medium', 'Hard']",33.78924829503818,28.5770221705419,79.61250090513037,1.9130074656558693,58.30686145485807,2.362368920934703,Fair,0,1,
1951,2,Indianapolis Motor Speedway,Duane Carter,Deidt,200,94.92386463566856,24.30037843145105,"['Soft', 'Medium', 'Hard']",33.78924829503818,28.5770221705419,79.61250090513037,1.9130074656558693,58.30686145485807,2.362368920934703,Fair,0,1,
1952,1,Circuit Bremgarten,Piero Taruffi,Ferrari,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Rudi Fischer,Ferrari,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Jean Behra,Gordini,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Ken Wharton,Frazer Nash,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Alan Brown,Cooper,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Toulo de Graffenried,Maserati,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Peter Hirt,Ferrari,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Eric Brandon,Cooper,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Prince Bira,Simca,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,André Simon,Ferrari,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Nino Farina,Ferrari,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Harry Schell,Maserati,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Stirling Moss,HWM,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Lance Macklin,HWM,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Robert Manzon,Gordini,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Nino Farina,Ferrari,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Peter Collins,HWM,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,George Abecassis,HWM,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Hans von Stuck,AFM,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Toni Ulmen,Veritas,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Louis Rosier,Ferrari,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,1,Circuit Bremgarten,Max de Terra,Simca,62,85.19622982702259,21.33018742843079,"['Soft', 'Medium', 'Hard']",33.39589701980918,22.841459913334603,66.04548060126918,3.5576049915379917,93.94370534169471,8.190629777689963,Good,0,0,
1952,2,Indianapolis Motor Speedway,Troy Ruttman,Kuzma,200,91.32209630372016,20.309167132223003,"['Soft', 'Medium', 'Hard']",30.02863608055778,22.23639350520448,61.807181874528276,5.4528892406972265,95.76858720148338,4.5937520366381275,Poor,0,1,
1952,2,Indianapolis Motor Speedway,Jim Rathmann,Kurtis Kraft,200,91.32209630372016,20.309167132223003,"['Soft', 'Medium', 'Hard']",30.02863608055778,22.23639350520448,61.807181874528276,5.4528892406972265,95.76858720148338,4.5937520366381275,Poor,0,1,
1952,2,Indianapolis Motor Speedway,Sam Hanks,Kurtis Kraft,200,91.32209630372016,20.309167132223003,"['Soft', 'Medium', 'Hard']",30.02863608055778,22.23639350520448,61.807181874528276,5.4528892406972265,95.76858720148338,4.5937520366381275,Poor,0,1,
1952,2,Indianapolis Motor Speedway,Duane Carter,Lesovsky,200,91.32209630372016,20.309167132223003,"['Soft', 'Medium', 'Hard']",30.02863608055778,22.23639350520448,61.807181874528276,5.4528892406972265,95.76858720148338,4.5937520366381275,Poor,0,1,
1952,2,Indianapolis Motor Speedway,Art Cross,Kurtis Kraft,200,91.32209630372016,20.309167132223003,"['Soft', 'Medium', 'Hard']",30.02863608055778,22.23639350520448,61.807181874528276,5.4528892406972265,95.76858720148338,4.5937520366381275,Poor,0,1,
1952,2,Indianapolis Motor Speedway,Jimmy Bryan,Kurtis Kraft,200,91.32209630372016,20.309167132223003,"['Soft', 'Medium', 'Hard']",30.02863608055778,22.23639350520448,61.807181874528276,5.4528892406972265,95.76858720148338,4.5937520366381275,Poor,0,1,
1952,2,Indianapolis Motor Speedway,Jimmy Reece,Kurtis Kraft,200,91.32209630372016,20.309167132223003,"['Soft', 'Medium', 'Hard']",30.02863608055778,22.23639350520448,61.807181874528276,5.4528892406972265,95.76858720148338,4.5937520366381275,Poor,0,1,
1952,2,Indianapolis Motor Speedway,George Connor,Kurtis Kraft,200,91.32209630372016,20.309167132223003,"['Soft', 'Medium', 'Hard']",30.02863608055778,22.23639350520448,61.807181874528276,5.4528892406972265,95.76858720148338,4.5937520366381275,Poor,0,1,
1953,1,Autódromo Juan y Oscar Gálvez,Alberto Ascari,Ferrari,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Luigi Villoresi,Ferrari,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,José Froilán González,Maserati,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Mike Hawthorn,Ferrari,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Oscar Gálvez,Maserati,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Jean Behra,Gordini,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Maurice Trintignant,Gordini,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Harry Schell,Gordini,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,John Barber,Cooper,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Alan Brown,Cooper,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Robert Manzon,Gordini,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Juan Fangio,Maserati,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Felice Bonetto,Maserati,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Nino Farina,Ferrari,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Carlos Menditeguy,Gordini,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Pablo Birger,Simca,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,1,Autódromo Juan y Oscar Gálvez,Adolfo Cruz,Cooper,97,81.58633448127541,21.64796827810367,"['Soft', 'Medium', 'Hard']",27.881216465895143,28.672858546579263,74.97141509863893,0.18866007228474146,59.256447486634144,5.583965015869767,Good,0,0,
1953,2,Indianapolis Motor Speedway,Bill Vukovich,Kurtis Kraft,200,94.71283638021606,21.987810004814794,"['Soft', 'Medium', 'Hard']",28.503086244349078,20.30645923978268,79.83540289821926,8.314406837913346,27.053938663365752,6.444085316641118,Fair,1,1,
