Season,Round,Driver Abbreviation,Stint,Tire Compound,Stint Length
2019,1,ALB,1.0,SOFT,14
2019,1,ALB,2.0,MEDIUM,43
2019,1,BOT,1.0,SOFT,23
2019,1,BOT,2.0,MEDIUM,35
2019,1,GAS,1.0,MEDIUM,37
2019,1,GAS,2.0,SOFT,20
2019,1,GIO,1.0,MEDIUM,27
2019,1,GIO,2.0,SOFT,30
2019,1,GRO,1.0,SOFT,15
2019,1,GRO,2.0,MEDIUM,15
2019,1,HAM,1.0,SOFT,15
2019,1,HAM,2.0,MEDIUM,43
2019,1,HUL,1.0,SOFT,13
2019,1,HUL,2.0,HARD,44
2019,1,KUB,1.0,HARD,1
2019,1,KUB,2.0,MEDIUM,27
2019,1,KUB,3.0,SOFT,16
2019,1,KUB,4.0,SOFT,11
2019,1,KVY,1.0,MEDIUM,26
2019,1,KVY,2.0,HARD,31
2019,1,LEC,1.0,SOFT,28
2019,1,LEC,2.0,HARD,30
2019,1,MAG,1.0,SOFT,14
2019,1,MAG,2.0,MEDIUM,44
2019,1,NOR,1.0,SOFT,15
2019,1,NOR,2.0,HARD,42
2019,1,PER,1.0,SOFT,13
2019,1,PER,2.0,HARD,44
2019,1,RAI,1.0,SOFT,12
2019,1,RAI,2.0,MEDIUM,45
2019,1,RIC,1.0,SOFT,1
2019,1,RIC,2.0,HARD,28
2019,1,RUS,1.0,MEDIUM,26
2019,1,RUS,2.0,SOFT,16
2019,1,RUS,3.0,HARD,14
2019,1,SAI,1.0,SOFT,10
2019,1,STR,1.0,MEDIUM,27
2019,1,STR,2.0,HARD,30
2019,1,VER,1.0,SOFT,25
2019,1,VER,2.0,MEDIUM,33
2019,1,VET,1.0,SOFT,14
2019,1,VET,2.0,MEDIUM,44
2019,2,ALB,1.0,SOFT,9
2019,2,ALB,2.0,SOFT,16
2019,2,ALB,3.0,MEDIUM,32
2019,2,BOT,1.0,SOFT,12
2019,2,BOT,2.0,MEDIUM,27
2019,2,BOT,3.0,SOFT,18
2019,2,GAS,1.0,SOFT,9
2019,2,GAS,2.0,SOFT,30
2019,2,GAS,3.0,MEDIUM,18
2019,2,GIO,1.0,SOFT,16
2019,2,GIO,2.0,MEDIUM,25
2019,2,GIO,3.0,SOFT,16
2019,2,GRO,1.0,SOFT,1
2019,2,GRO,2.0,MEDIUM,15
2019,2,HAM,1.0,SOFT,13
2019,2,HAM,2.0,SOFT,21
2019,2,HAM,3.0,MEDIUM,23
2019,2,HUL,1.0,SOFT,12
2019,2,HUL,2.0,SOFT,20
2019,2,HUL,3.0,MEDIUM,22
2019,2,KUB,1.0,MEDIUM,11
2019,2,KUB,2.0,SOFT,16
2019,2,KUB,3.0,MEDIUM,28
2019,2,KVY,1.0,SOFT,12
2019,2,KVY,2.0,MEDIUM,26
2019,2,KVY,3.0,SOFT,18
2019,2,LEC,1.0,SOFT,13
2019,2,LEC,2.0,MEDIUM,23
2019,2,LEC,3.0,MEDIUM,21
2019,2,MAG,1.0,SOFT,10
2019,2,MAG,2.0,MEDIUM,28
2019,2,MAG,3.0,SOFT,18
2019,2,NOR,1.0,SOFT,10
2019,2,NOR,2.0,MEDIUM,24
2019,2,NOR,3.0,SOFT,23
2019,2,PER,1.0,SOFT,8
2019,2,PER,2.0,MEDIUM,25
2019,2,PER,3.0,MEDIUM,24
2019,2,RAI,1.0,SOFT,9
2019,2,RAI,2.0,MEDIUM,24
2019,2,RAI,3.0,SOFT,24
2019,2,RIC,1.0,SOFT,24
2019,2,RIC,2.0,MEDIUM,30
2019,2,RUS,1.0,SOFT,12
2019,2,RUS,2.0,MEDIUM,14
2019,2,RUS,3.0,MEDIUM,30
2019,2,SAI,1.0,SOFT,4
2019,2,SAI,2.0,MEDIUM,20
2019,2,SAI,3.0,HARD,16
2019,2,SAI,4.0,SOFT,13
2019,2,STR,1.0,SOFT,1
2019,2,STR,2.0,MEDIUM,22
2019,2,STR,3.0,MEDIUM,33
2019,2,VER,1.0,SOFT,11
2019,2,VER,2.0,MEDIUM,21
2019,2,VER,3.0,MEDIUM,25
2019,2,VET,1.0,SOFT,14
2019,2,VET,2.0,MEDIUM,21
2019,2,VET,3.0,MEDIUM,3
2019,2,VET,4.0,SOFT,19
2019,3,ALB,1.0,SOFT,19
2019,3,ALB,2.0,HARD,36
2019,3,BOT,1.0,MEDIUM,21
2019,3,BOT,2.0,HARD,15
2019,3,BOT,3.0,MEDIUM,20
2019,3,GAS,1.0,SOFT,19
2019,3,GAS,2.0,HARD,20
2019,3,GAS,3.0,MEDIUM,14
2019,3,GAS,4.0,SOFT,3
2019,3,GIO,1.0,SOFT,7
2019,3,GIO,2.0,MEDIUM,23
2019,3,GIO,3.0,MEDIUM,25
2019,3,GRO,1.0,SOFT,8
2019,3,GRO,2.0,HARD,27
2019,3,GRO,3.0,MEDIUM,20
2019,3,HAM,1.0,MEDIUM,22
2019,3,HAM,2.0,HARD,14
2019,3,HAM,3.0,MEDIUM,20
2019,3,HUL,1.0,SOFT,11
2019,3,HUL,2.0,HARD,5
2019,3,KUB,1.0,MEDIUM,26
2019,3,KUB,2.0,HARD,28
2019,3,KVY,1.0,MEDIUM,7
2019,3,KVY,2.0,MEDIUM,18
2019,3,KVY,3.0,HARD,5
2019,3,KVY,4.0,SOFT,11
2019,3,LEC,1.0,MEDIUM,22
2019,3,LEC,2.0,HARD,20
2019,3,LEC,3.0,MEDIUM,14
2019,3,MAG,1.0,SOFT,9
2019,3,MAG,2.0,HARD,24
2019,3,MAG,3.0,MEDIUM,22
2019,3,NOR,1.0,MEDIUM,1
2019,3,NOR,2.0,HARD,16
2019,3,NOR,3.0,MEDIUM,17
2019,3,NOR,4.0,SOFT,16
2019,3,PER,1.0,MEDIUM,20
2019,3,PER,2.0,HARD,35
2019,3,RAI,1.0,MEDIUM,25
2019,3,RAI,2.0,HARD,30
2019,3,RIC,1.0,SOFT,18
2019,3,RIC,2.0,HARD,37
2019,3,RUS,1.0,MEDIUM,22
2019,3,RUS,2.0,HARD,27
2019,3,RUS,3.0,SOFT,5
2019,3,SAI,1.0,MEDIUM,1
2019,3,SAI,2.0,HARD,35
2019,3,SAI,3.0,SOFT,19
2019,3,STR,1.0,MEDIUM,20
2019,3,STR,2.0,HARD,24
2019,3,STR,3.0,SOFT,11
2019,3,VER,1.0,MEDIUM,17
2019,3,VER,2.0,HARD,17
2019,3,VER,3.0,MEDIUM,22
2019,3,VET,1.0,MEDIUM,18
2019,3,VET,2.0,HARD,17
2019,3,VET,3.0,MEDIUM,21
2019,4,ALB,1.0,SOFT,12
2019,4,ALB,2.0,MEDIUM,38
2019,4,BOT,1.0,SOFT,12
2019,4,BOT,2.0,MEDIUM,39
2019,4,GAS,1.0,MEDIUM,39
2019,4,GIO,1.0,SOFT,7
2019,4,GIO,2.0,MEDIUM,43
2019,4,GRO,1.0,MEDIUM,34
2019,4,GRO,2.0,SOFT,4
2019,4,HAM,1.0,SOFT,13
2019,4,HAM,2.0,MEDIUM,38
2019,4,HUL,1.0,SOFT,8
2019,4,HUL,2.0,MEDIUM,26
2019,4,HUL,3.0,SOFT,16
2019,4,KUB,1.0,MEDIUM,14
2019,4,KUB,2.0,MEDIUM,9
2019,4,KUB,3.0,MEDIUM,19
2019,4,KUB,4.0,SOFT,7
2019,4,KVY,1.0,SOFT,5
2019,4,KVY,2.0,MEDIUM,28
2019,4,LEC,1.0,MEDIUM,34
2019,4,LEC,2.0,SOFT,13
2019,4,LEC,3.0,SOFT,4
2019,4,MAG,1.0,SOFT,7
2019,4,MAG,2.0,MEDIUM,32
2019,4,MAG,3.0,SOFT,11
2019,4,NOR,1.0,SOFT,9
2019,4,NOR,2.0,MEDIUM,30
2019,4,NOR,3.0,SOFT,12
2019,4,PER,1.0,SOFT,10
2019,4,PER,2.0,MEDIUM,41
2019,4,RAI,1.0,SOFT,6
2019,4,RAI,2.0,MEDIUM,44
2019,4,RIC,1.0,SOFT,10
2019,4,RIC,2.0,MEDIUM,21
2019,4,RUS,1.0,MEDIUM,25
2019,4,RUS,2.0,MEDIUM,13
2019,4,RUS,3.0,SOFT,11
2019,4,SAI,1.0,SOFT,12
2019,4,SAI,2.0,MEDIUM,39
2019,4,STR,1.0,SOFT,10
2019,4,STR,2.0,MEDIUM,41
2019,4,VER,1.0,SOFT,14
2019,4,VER,2.0,MEDIUM,37
2019,4,VET,1.0,SOFT,11
2019,4,VET,2.0,MEDIUM,40
2019,5,ALB,1.0,SOFT,25
2019,5,ALB,2.0,MEDIUM,20
2019,5,ALB,3.0,MEDIUM,21
2019,5,BOT,1.0,SOFT,26
2019,5,BOT,2.0,MEDIUM,19
2019,5,BOT,3.0,SOFT,21
2019,5,GAS,1.0,SOFT,22
2019,5,GAS,2.0,MEDIUM,24
2019,5,GAS,3.0,SOFT,20
2019,5,GIO,1.0,SOFT,6
2019,5,GIO,2.0,HARD,35
2019,5,GIO,3.0,SOFT,25
2019,5,GRO,1.0,SOFT,26
2019,5,GRO,2.0,MEDIUM,20
2019,5,GRO,3.0,SOFT,20
2019,5,HAM,1.0,SOFT,27
2019,5,HAM,2.0,MEDIUM,19
2019,5,HAM,3.0,SOFT,20
2019,5,HUL,1.0,MEDIUM,35
2019,5,HUL,2.0,SOFT,31
2019,5,KUB,1.0,MEDIUM,31
2019,5,KUB,2.0,SOFT,13
2019,5,KUB,3.0,MEDIUM,21
2019,5,KVY,1.0,SOFT,21
2019,5,KVY,2.0,MEDIUM,24
2019,5,KVY,3.0,MEDIUM,21
2019,5,LEC,1.0,SOFT,25
2019,5,LEC,2.0,HARD,21
2019,5,LEC,3.0,MEDIUM,20
2019,5,MAG,1.0,SOFT,23
2019,5,MAG,2.0,MEDIUM,22
2019,5,MAG,3.0,SOFT,21
2019,5,NOR,1.0,SOFT,26
2019,5,NOR,2.0,MEDIUM,19
2019,5,PER,1.0,SOFT,24
2019,5,PER,2.0,MEDIUM,21
2019,5,PER,3.0,SOFT,21
2019,5,RAI,1.0,MEDIUM,28
2019,5,RAI,2.0,HARD,17
2019,5,RAI,3.0,SOFT,21
2019,5,RIC,1.0,SOFT,24
2019,5,RIC,2.0,HARD,21
2019,5,RIC,3.0,MEDIUM,21
2019,5,RUS,1.0,MEDIUM,32
2019,5,RUS,2.0,SOFT,12
2019,5,RUS,3.0,MEDIUM,21
2019,5,SAI,1.0,SOFT,24
2019,5,SAI,2.0,MEDIUM,22
2019,5,SAI,3.0,SOFT,20
2019,5,STR,1.0,MEDIUM,22
2019,5,STR,2.0,SOFT,23
2019,5,VER,1.0,SOFT,20
2019,5,VER,2.0,SOFT,23
2019,5,VER,3.0,MEDIUM,23
2019,5,VET,1.0,SOFT,19
2019,5,VET,2.0,MEDIUM,21
2019,5,VET,3.0,MEDIUM,26
2019,6,ALB,1.0,SOFT,40
2019,6,ALB,2.0,MEDIUM,38
2019,6,BOT,1.0,SOFT,11
2019,6,BOT,2.0,MEDIUM,1
2019,6,BOT,3.0,HARD,66
2019,6,GAS,1.0,SOFT,27
2019,6,GAS,2.0,MEDIUM,35
2019,6,GAS,3.0,SOFT,16
2019,6,GIO,1.0,SOFT,44
2019,6,GIO,2.0,MEDIUM,32
2019,6,GRO,1.0,SOFT,50
2019,6,GRO,2.0,MEDIUM,28
2019,6,HAM,1.0,SOFT,11
2019,6,HAM,2.0,MEDIUM,67
2019,6,HUL,1.0,MEDIUM,9
2019,6,HUL,2.0,HARD,68
2019,6,KUB,1.0,MEDIUM,21
2019,6,KUB,2.0,HARD,56
2019,6,KVY,1.0,SOFT,32
2019,6,KVY,2.0,MEDIUM,46
2019,6,LEC,1.0,MEDIUM,9
2019,6,LEC,2.0,HARD,7
2019,6,LEC,3.0,SOFT,1
2019,6,MAG,1.0,SOFT,11
2019,6,MAG,2.0,MEDIUM,66
2019,6,NOR,1.0,MEDIUM,47
2019,6,NOR,2.0,SOFT,31
2019,6,PER,1.0,MEDIUM,11
2019,6,PER,2.0,HARD,66
2019,6,RAI,1.0,SOFT,46
2019,6,RAI,2.0,MEDIUM,31
2019,6,RIC,1.0,SOFT,11
2019,6,RIC,2.0,MEDIUM,67
2019,6,RUS,1.0,MEDIUM,10
2019,6,RUS,2.0,HARD,67
2019,6,SAI,1.0,SOFT,30
2019,6,SAI,2.0,MEDIUM,48
2019,6,STR,1.0,MEDIUM,40
2019,6,STR,2.0,HARD,37
2019,6,VER,1.0,SOFT,11
2019,6,VER,2.0,HARD,67
2019,6,VET,1.0,SOFT,11
2019,6,VET,2.0,HARD,67
2019,7,ALB,1.0,MEDIUM,1
2019,7,ALB,2.0,HARD,59
2019,7,BOT,1.0,MEDIUM,30
2019,7,BOT,2.0,HARD,37
2019,7,BOT,3.0,SOFT,3
2019,7,GAS,1.0,SOFT,7
2019,7,GAS,2.0,HARD,62
2019,7,GIO,1.0,HARD,33
2019,7,GIO,2.0,MEDIUM,36
2019,7,GRO,1.0,MEDIUM,34
2019,7,GRO,2.0,HARD,35
2019,7,HAM,1.0,MEDIUM,28
2019,7,HAM,2.0,HARD,42
2019,7,HUL,1.0,SOFT,16
2019,7,HUL,2.0,HARD,53
2019,7,KUB,1.0,MEDIUM,9
2019,7,KUB,2.0,HARD,29
2019,7,KUB,3.0,HARD,29
2019,7,KVY,1.0,MEDIUM,12
2019,7,KVY,2.0,HARD,57
2019,7,LEC,1.0,MEDIUM,33
2019,7,LEC,2.0,HARD,37
2019,7,MAG,1.0,HARD,39
2019,7,MAG,2.0,MEDIUM,29
2019,7,NOR,1.0,SOFT,9
2019,7,PER,1.0,MEDIUM,11
2019,7,PER,2.0,HARD,58
2019,7,RAI,1.0,MEDIUM,6
2019,7,RAI,2.0,HARD,52
2019,7,RAI,3.0,SOFT,11
2019,7,RIC,1.0,SOFT,8
2019,7,RIC,2.0,HARD,61
2019,7,RUS,1.0,MEDIUM,9
2019,7,RUS,2.0,HARD,59
2019,7,SAI,1.0,SOFT,4
2019,7,SAI,2.0,HARD,65
2019,7,STR,1.0,HARD,45
2019,7,STR,2.0,MEDIUM,24
2019,7,VER,1.0,HARD,48
2019,7,VER,2.0,MEDIUM,22
2019,7,VET,1.0,MEDIUM,26
2019,7,VET,2.0,HARD,44
2019,8,ALB,1.0,MEDIUM,25
2019,8,ALB,2.0,HARD,27
2019,8,BOT,1.0,MEDIUM,23
2019,8,BOT,2.0,HARD,30
2019,8,GAS,1.0,SOFT,17
2019,8,GAS,2.0,HARD,35
2019,8,GIO,1.0,SOFT,7
2019,8,GIO,2.0,HARD,27
2019,8,GIO,3.0,MEDIUM,18
2019,8,GRO,1.0,HARD,31
2019,8,GRO,2.0,MEDIUM,14
2019,8,HAM,1.0,MEDIUM,24
2019,8,HAM,2.0,HARD,29
2019,8,HUL,1.0,HARD,34
2019,8,HUL,2.0,MEDIUM,18
2019,8,KUB,1.0,MEDIUM,24
2019,8,KUB,2.0,HARD,27
2019,8,KVY,1.0,HARD,32
2019,8,KVY,2.0,MEDIUM,20
2019,8,LEC,1.0,MEDIUM,21
2019,8,LEC,2.0,HARD,32
2019,8,MAG,1.0,MEDIUM,16
2019,8,MAG,2.0,HARD,36
2019,8,NOR,1.0,MEDIUM,18
2019,8,NOR,2.0,HARD,34
2019,8,PER,1.0,MEDIUM,18
2019,8,PER,2.0,HARD,34
2019,8,RAI,1.0,HARD,31
2019,8,RAI,2.0,MEDIUM,21
2019,8,RIC,1.0,MEDIUM,16
2019,8,RIC,2.0,HARD,36
2019,8,RUS,1.0,MEDIUM,25
2019,8,RUS,2.0,HARD,8
2019,8,RUS,3.0,MEDIUM,18
2019,8,SAI,1.0,MEDIUM,19
2019,8,SAI,2.0,HARD,34
2019,8,STR,1.0,HARD,39
2019,8,STR,2.0,MEDIUM,13
2019,8,VER,1.0,MEDIUM,20
2019,8,VER,2.0,HARD,33
2019,8,VET,1.0,MEDIUM,25
2019,8,VET,2.0,HARD,26
2019,8,VET,3.0,SOFT,2
2019,9,ALB,1.0,MEDIUM,35
2019,9,ALB,2.0,HARD,35
2019,9,BOT,1.0,MEDIUM,21
2019,9,BOT,2.0,HARD,50
2019,9,GAS,1.0,SOFT,25
2019,9,GAS,2.0,HARD,45
2019,9,GIO,1.0,SOFT,24
2019,9,GIO,2.0,HARD,46
2019,9,GRO,1.0,MEDIUM,34
2019,9,GRO,2.0,HARD,36
2019,9,HAM,1.0,MEDIUM,30
2019,9,HAM,2.0,HARD,41
2019,9,HUL,1.0,MEDIUM,26
2019,9,HUL,2.0,HARD,44
2019,9,KUB,1.0,MEDIUM,19
2019,9,KUB,2.0,HARD,49
2019,9,KVY,1.0,MEDIUM,32
2019,9,KVY,2.0,HARD,38
2019,9,LEC,1.0,SOFT,22
2019,9,LEC,2.0,HARD,49
2019,9,MAG,1.0,SOFT,11
2019,9,MAG,2.0,HARD,2
2019,9,MAG,3.0,HARD,49
2019,9,MAG,4.0,SOFT,7
2019,9,NOR,1.0,SOFT,25
2019,9,NOR,2.0,MEDIUM,45
2019,9,PER,1.0,MEDIUM,28
2019,9,PER,2.0,HARD,42
2019,9,RAI,1.0,SOFT,23
2019,9,RAI,2.0,HARD,47
2019,9,RIC,1.0,MEDIUM,46
2019,9,RIC,2.0,SOFT,24
2019,9,RUS,1.0,MEDIUM,27
2019,9,RUS,2.0,HARD,42
2019,9,SAI,1.0,MEDIUM,41
2019,9,SAI,2.0,HARD,29
2019,9,STR,1.0,MEDIUM,25
2019,9,STR,2.0,HARD,45
2019,9,VER,1.0,MEDIUM,31
2019,9,VER,2.0,HARD,40
2019,9,VET,1.0,SOFT,21
2019,9,VET,2.0,HARD,29
2019,9,VET,3.0,SOFT,21
2019,10,ALB,1.0,SOFT,13
2019,10,ALB,2.0,MEDIUM,39
2019,10,BOT,1.0,MEDIUM,16
2019,10,BOT,2.0,MEDIUM,29
2019,10,BOT,3.0,SOFT,7
2019,10,GAS,1.0,MEDIUM,12
2019,10,GAS,2.0,HARD,40
2019,10,GIO,1.0,MEDIUM,19
2019,10,GRO,1.0,SOFT,1
2019,10,GRO,2.0,HARD,8
2019,10,HAM,1.0,MEDIUM,20
2019,10,HAM,2.0,HARD,32
2019,10,HUL,1.0,SOFT,13
2019,10,HUL,2.0,HARD,39
2019,10,KUB,1.0,MEDIUM,20
2019,10,KUB,2.0,HARD,31
2019,10,KVY,1.0,SOFT,12
2019,10,KVY,2.0,MEDIUM,9
2019,10,KVY,3.0,HARD,31
2019,10,LEC,1.0,SOFT,13
2019,10,LEC,2.0,MEDIUM,8
2019,10,LEC,3.0,HARD,31
2019,10,MAG,1.0,SOFT,1
2019,10,MAG,2.0,HARD,5
2019,10,NOR,1.0,SOFT,13
2019,10,NOR,2.0,MEDIUM,22
2019,10,NOR,3.0,HARD,17
2019,10,PER,1.0,MEDIUM,18
2019,10,PER,2.0,HARD,6
2019,10,PER,3.0,SOFT,22
2019,10,PER,4.0,SOFT,5
2019,10,RAI,1.0,MEDIUM,17
2019,10,RAI,2.0,HARD,35
2019,10,RIC,1.0,SOFT,12
2019,10,RIC,2.0,MEDIUM,8
2019,10,RIC,3.0,HARD,32
2019,10,RUS,1.0,MEDIUM,21
2019,10,RUS,2.0,HARD,30
2019,10,SAI,1.0,MEDIUM,20
2019,10,SAI,2.0,HARD,32
2019,10,STR,1.0,MEDIUM,13
2019,10,STR,2.0,HARD,26
2019,10,STR,3.0,SOFT,13
2019,10,VER,1.0,MEDIUM,13
2019,10,VER,2.0,MEDIUM,7
2019,10,VER,3.0,HARD,32
2019,10,VET,1.0,SOFT,20
2019,10,VET,2.0,HARD,18
2019,10,VET,3.0,MEDIUM,13
2019,11,ALB,1.0,WET,2
2019,11,ALB,2.0,INTERMEDIATE,25
2019,11,ALB,3.0,SOFT,1
2019,11,ALB,4.0,INTERMEDIATE,18
2019,11,ALB,5.0,SOFT,18
2019,11,BOT,1.0,WET,3
2019,11,BOT,2.0,INTERMEDIATE,23
2019,11,BOT,3.0,MEDIUM,4
2019,11,BOT,4.0,INTERMEDIATE,16
2019,11,BOT,5.0,SOFT,11
2019,11,GAS,1.0,WET,3
2019,11,GAS,2.0,INTERMEDIATE,23
2019,11,GAS,3.0,SOFT,2
2019,11,GAS,4.0,INTERMEDIATE,18
2019,11,GAS,5.0,SOFT,16
2019,11,GIO,1.0,WET,3
2019,11,GIO,2.0,INTERMEDIATE,23
2019,11,GIO,3.0,MEDIUM,2
2019,11,GIO,4.0,INTERMEDIATE,19
2019,11,GIO,5.0,SOFT,17
2019,11,GRO,1.0,WET,3
2019,11,GRO,2.0,INTERMEDIATE,23
2019,11,GRO,3.0,SOFT,2
2019,11,GRO,4.0,INTERMEDIATE,13
2019,11,GRO,5.0,INTERMEDIATE,5
2019,11,GRO,6.0,SOFT,18
2019,11,HAM,1.0,WET,3
2019,11,HAM,2.0,INTERMEDIATE,25
2019,11,HAM,3.0,SOFT,1
2019,11,HAM,4.0,INTERMEDIATE,18
2019,11,HAM,5.0,SOFT,6
2019,11,HAM,6.0,SOFT,3
2019,11,HAM,7.0,SOFT,8
2019,11,HUL,1.0,WET,3
2019,11,HUL,2.0,INTERMEDIATE,12
2019,11,HUL,3.0,INTERMEDIATE,14
2019,11,HUL,4.0,INTERMEDIATE,11
2019,11,KUB,1.0,WET,7
2019,11,KUB,2.0,INTERMEDIATE,16
2019,11,KUB,3.0,INTERMEDIATE,8
2019,11,KUB,4.0,INTERMEDIATE,15
2019,11,KUB,5.0,SOFT,11
2019,11,KUB,6.0,SOFT,7
2019,11,KVY,1.0,WET,3
2019,11,KVY,2.0,INTERMEDIATE,22
2019,11,KVY,3.0,SOFT,3
2019,11,KVY,4.0,INTERMEDIATE,17
2019,11,KVY,5.0,SOFT,19
2019,11,LEC,1.0,WET,3
2019,11,LEC,2.0,INTERMEDIATE,12
2019,11,LEC,3.0,INTERMEDIATE,12
2019,11,MAG,1.0,WET,8
2019,11,MAG,2.0,INTERMEDIATE,13
2019,11,MAG,3.0,SOFT,8
2019,11,MAG,4.0,INTERMEDIATE,13
2019,11,MAG,5.0,INTERMEDIATE,3
2019,11,MAG,6.0,SOFT,12
2019,11,MAG,7.0,SOFT,7
2019,11,NOR,1.0,WET,6
2019,11,NOR,2.0,INTERMEDIATE,19
2019,11,PER,1.0,WET,2
2019,11,RAI,1.0,WET,3
2019,11,RAI,2.0,INTERMEDIATE,23
2019,11,RAI,3.0,MEDIUM,2
2019,11,RAI,4.0,INTERMEDIATE,19
2019,11,RAI,5.0,SOFT,17
2019,11,RIC,1.0,WET,3
2019,11,RIC,2.0,INTERMEDIATE,11
2019,11,RUS,1.0,WET,7
2019,11,RUS,2.0,INTERMEDIATE,17
2019,11,RUS,3.0,INTERMEDIATE,17
2019,11,RUS,4.0,INTERMEDIATE,6
2019,11,RUS,5.0,SOFT,10
2019,11,RUS,6.0,SOFT,7
2019,11,SAI,1.0,WET,3
2019,11,SAI,2.0,INTERMEDIATE,24
2019,11,SAI,3.0,INTERMEDIATE,19
2019,11,SAI,4.0,SOFT,18
2019,11,STR,1.0,WET,7
2019,11,STR,2.0,INTERMEDIATE,18
2019,11,STR,3.0,MEDIUM,3
2019,11,STR,4.0,INTERMEDIATE,13
2019,11,STR,5.0,INTERMEDIATE,3
2019,11,STR,6.0,SOFT,20
2019,11,VER,1.0,WET,3
2019,11,VER,2.0,INTERMEDIATE,22
2019,11,VER,3.0,MEDIUM,4
2019,11,VER,4.0,INTERMEDIATE,12
2019,11,VER,5.0,INTERMEDIATE,5
2019,11,VER,6.0,SOFT,19
2019,11,VET,1.0,WET,2
2019,11,VET,2.0,INTERMEDIATE,21
2019,11,VET,3.0,SOFT,5
2019,11,VET,4.0,INTERMEDIATE,13
2019,11,VET,5.0,INTERMEDIATE,6
2019,11,VET,6.0,SOFT,17
2019,12,ALB,1.0,MEDIUM,28
2019,12,ALB,2.0,HARD,41
2019,12,BOT,1.0,MEDIUM,5
2019,12,BOT,2.0,HARD,41
2019,12,BOT,3.0,MEDIUM,23
2019,12,GAS,1.0,MEDIUM,28
2019,12,GAS,2.0,HARD,41
2019,12,GIO,1.0,MEDIUM,15
2019,12,GIO,2.0,HARD,53
2019,12,GRO,1.0,SOFT,19
2019,12,GRO,2.0,HARD,30
2019,12,HAM,1.0,MEDIUM,31
2019,12,HAM,2.0,HARD,18
2019,12,HAM,3.0,MEDIUM,21
2019,12,HUL,1.0,MEDIUM,36
2019,12,HUL,2.0,SOFT,33
2019,12,KUB,1.0,MEDIUM,18
2019,12,KUB,2.0,HARD,49
2019,12,KVY,1.0,MEDIUM,21
2019,12,KVY,2.0,HARD,47
2019,12,LEC,1.0,MEDIUM,27
2019,12,LEC,2.0,HARD,43
2019,12,MAG,1.0,MEDIUM,38
2019,12,MAG,2.0,SOFT,31
2019,12,NOR,1.0,SOFT,28
2019,12,NOR,2.0,HARD,41
2019,12,PER,1.0,MEDIUM,18
2019,12,PER,2.0,HARD,51
2019,12,RAI,1.0,SOFT,29
2019,12,RAI,2.0,MEDIUM,40
2019,12,RIC,1.0,HARD,46
2019,12,RIC,2.0,SOFT,23
2019,12,RUS,1.0,MEDIUM,16
2019,12,RUS,2.0,HARD,52
2019,12,SAI,1.0,SOFT,29
2019,12,SAI,2.0,HARD,40
2019,12,STR,1.0,MEDIUM,16
2019,12,STR,2.0,HARD,34
2019,12,STR,3.0,SOFT,18
2019,12,VER,1.0,MEDIUM,25
2019,12,VER,2.0,HARD,42
2019,12,VER,3.0,SOFT,3
2019,12,VET,1.0,MEDIUM,39
2019,12,VET,2.0,SOFT,31
2019,13,ALB,1.0,MEDIUM,23
2019,13,ALB,2.0,SOFT,21
2019,13,BOT,1.0,SOFT,23
2019,13,BOT,2.0,MEDIUM,21
2019,13,GAS,1.0,SOFT,13
2019,13,GAS,2.0,MEDIUM,31
2019,13,GIO,1.0,MEDIUM,29
2019,13,GIO,2.0,SOFT,14
2019,13,GRO,1.0,SOFT,16
2019,13,GRO,2.0,MEDIUM,27
2019,13,HAM,1.0,SOFT,22
2019,13,HAM,2.0,MEDIUM,22
2019,13,HUL,1.0,SOFT,11
2019,13,HUL,2.0,MEDIUM,20
2019,13,HUL,3.0,SOFT,13
2019,13,KUB,1.0,MEDIUM,31
2019,13,KUB,2.0,SOFT,12
2019,13,KVY,1.0,MEDIUM,24
2019,13,KVY,2.0,SOFT,20
2019,13,LEC,1.0,SOFT,21
2019,13,LEC,2.0,MEDIUM,23
2019,13,MAG,1.0,SOFT,25
2019,13,MAG,2.0,MEDIUM,18
2019,13,NOR,1.0,SOFT,19
2019,13,NOR,2.0,MEDIUM,25
2019,13,PER,1.0,SOFT,15
2019,13,PER,2.0,MEDIUM,29
2019,13,RAI,1.0,SOFT,1
2019,13,RAI,2.0,MEDIUM,1
2019,13,RAI,3.0,MEDIUM,29
2019,13,RAI,4.0,SOFT,12
2019,13,RIC,1.0,SOFT,1
2019,13,RIC,2.0,MEDIUM,42
2019,13,RUS,1.0,MEDIUM,30
2019,13,RUS,2.0,SOFT,13
2019,13,SAI,1.0,SOFT,1
2019,13,STR,1.0,SOFT,14
2019,13,STR,2.0,MEDIUM,16
2019,13,STR,3.0,SOFT,14
2019,13,VER,1.0,SOFT,1
2019,13,VET,1.0,SOFT,15
2019,13,VET,2.0,MEDIUM,18
2019,13,VET,3.0,SOFT,11
2019,14,ALB,1.0,SOFT,26
2019,14,ALB,2.0,MEDIUM,27
2019,14,BOT,1.0,SOFT,27
2019,14,BOT,2.0,MEDIUM,26
2019,14,GAS,1.0,MEDIUM,28
2019,14,GAS,2.0,SOFT,24
2019,14,GIO,1.0,SOFT,21
2019,14,GIO,2.0,MEDIUM,31
2019,14,GRO,1.0,SOFT,7
2019,14,GRO,2.0,MEDIUM,22
2019,14,GRO,3.0,SOFT,23
2019,14,HAM,1.0,SOFT,19
2019,14,HAM,2.0,MEDIUM,30
